asin,text,title,location_and_date,verified,rating
B06Y29WQ1W,"Very fresh oil, tastes like good quality ( I bit into them) and doesn't taste fishy to me. Wish they were higher in astaxanthin ( only about 0.1mg) , so am also taking more of that separately.But for a krill oil I find this impressive.",Fresh quality,Commenté aux États-Unis le 8 juillet 2017,False,"5,0"
B06Y29WQ1W,"Easy to swallow, does as advised-does not have a bad odor, will use again.","Good value, do recommend",Commenté aux États-Unis le 16 février 2018,False,"5,0"
B06Y29WQ1W,"One of the tricky things about fish oil supplementation is quality. If it comes in a bottle on a shelf rather than in a refrigerated section, then it's automatically suspect to rancidity which is why you have fishy burps after taking most of these supplements. And the fish burps definitely happened with this Jarrow Formulas Jarrow Formulas Krill Oil product. Krill is an amazing brain health fatty acid, but you can likely get a better, pharmaceutical grade quality one than this.  I suppose you may get some benefit from taking this brand, but why not get the full benefits from better brands?",Fishy burps from a fish oil supplement is a clear sign of rancidity,Commenté aux États-Unis le 21 décembre 2017,False,"2,0"
B00CQ7LMZM,Ras,Impeccable,Commenté en France le 30 juillet 2023,True,"5,0"
B00CQ7LMZM,"Produit reçu en temps et heures , super livraison, cependant, j'ai découvert qu'une capsule était fendu dans le pot, et l'huile de cette capsule à un peu couler sur les capsules de dessous, ce qui en a coller 4/5 ensemble et je me retrouve avec le pot qui sent très fort l'odeur caractéristique de l'huile poisson malheureusement.Hormis ce détail, aucun soucis pour la prise, ca passe tout seul avec un verre d'eau, pas de mauvaise haleine par la suite.Je débute la prise pour le moment donc je n'ai pas encore remarquer de changement positif ou négatif ...",Un bon produit pour la santé mais un petit détail ...,Commenté en France le 22 juillet 2020,True,"4,0"
B00CQ7LMZM,Pas de goût et facile à avaler,Bien,Commenté en France le 27 mars 2022,True,"4,0"
B00CQ7LMZM,Idéal pour ce qui n’on pas les moyens de manger tout le jour du poisson.,J’aime se produit,Commenté en France le 3 août 2022,True,"5,0"
B00CQ7LMZM,C'est produit est génial pour améliorer l'apport d’oméga 3 dont on ne consomme pas assez. Ce produit a un bon rapport qualité/prix et la quantité de gélules permet aller au-delà du mois d'utilisation. Normalement autres produits sont indiqués que pour un mois.,Un excellent complément alimentaire pour la santé.,Commenté en France le 29 août 2021,True,"5,0"
B00CQ7LMZM,"Aucun goût de poisson, aucune remontée désagréable. Aucun problème de digestion ! Gélules assez grosse, peut ne pas convenir a tout le monde",Parfait,Commenté en France le 26 septembre 2021,True,"5,0"
B00CQ7LMZM,"J'ai reçu la boite dans les délais d'expédition, rien à dire.  Un produit qui répond à mes atouts, je suis un nageur de haut niveau et ça m'aide à avoir les huiles nécessaires pour mon corps ce qui est de l'oméga 3.Je prends une gélule 3 fois par jour pendant les repas.Je le recommande à tout le monde surtout les sportifs parce que le fish oil est un besoin important pour notre corps.",Excellent choix.,Commenté en France le 9 novembre 2016,True,"5,0"
B00CQ7LMZM,Bonne pilule D’oméga 3.Aucune mauvaise odeur autant avant qu’après l’inhalation de se complément alimentaire .,Aucune mauvaise odeur .,Commenté en France le 16 mai 2021,True,"5,0"
B00CQ7LMZM,Satisfait,Top,Commenté en France le 11 mai 2020,True,"4,0"
B00CQ7LMZM,C'est un magnifique produit pour les sports de musculation a recommandé pour tous ceux qui ont des gros besoins en récupération pour le développement des muscles franchement trop content de mon achat je remercie mon amis qui m'a conseillé de le tester,produit par excellence,Commenté en France le 6 septembre 2015,True,"4,0"
B00CQ7LMZM,"Suivant les conseil  de Enzo Foukra, j'ai commandé ce produit en raison d'un problème de douleur à l'épaule qui dure depuis plusieurs mois et suffisamment intense pour me réveiller la nuit.Le résultat et spectaculaire, en l'espace de 3 jours la douleur a diminué de 75%, je dors et je m'entraîne beaucoup mieux.Livré en 24 heures, service impeccable.",Fonctionne à merveille,Commenté en France le 11 avril 2015,True,"5,0"
B00CQ7LMZM,"en faisant de l’exercice physique, l'ajout d’Oméga 3 dans l'organisme permet un bon fonctionnement,je couple cela avec du magnésiumles compléments santé sont plus important que des pseudos aide d'excitant pour la salleje conseille","ça fait le taff, merci",Commenté en France le 27 juillet 2018,True,"5,0"
B00CQ7LMZM,conforme a la description,conforme,Commenté en France le 25 février 2019,True,"4,0"
B00CQ7LMZM,"essentiel pour les sportifs et pour les non sportif vu que nous sommes tous en carence d'omega 3, qualité optimum nutrition et le prix au top!!!",omega 3,Commenté en France le 9 septembre 2018,True,"5,0"
B00CQ7LMZM,Après 2 mois on commence à sentir les effets d une prise régulière d oméga 3. Ma vue s est même légèrement amélioré. Je dors mieux également.,Génial,Commenté en France le 28 avril 2018,True,"5,0"
B00CQ7LMZM,"Parfait, sans odeur après  les avoir avalés","Très bien, les meilleurs",Commenté en France le 19 avril 2020,True,"5,0"
B00CQ7LMZM,Conforme,Ok,Commenté en France le 4 avril 2020,True,"5,0"
B00CQ7LMZM,un bon complément alimentaire,simple et efficace,Commenté en France le 21 septembre 2019,True,"5,0"
B00CQ7LMZM,bof,jai sais pas,Commenté en France le 1 juin 2019,True,"2,0"
B00CQ7LMZM,Le top du top,Très bon produit,Commenté en France le 3 mars 2019,True,"5,0"
B00CQ7LMZM,Bon complément,Nickel !,Commenté en France le 23 juin 2019,True,"5,0"
B00CQ7LMZM,"Article conforme, livraison rapide, je le commande régulièrement. Très bon complément pour la musculation et autres sports. Aucun arrière gout avec tous ses avantages. A recommander",Très bon complèment.,Commenté en France le 23 avril 2015,True,"5,0"
B00CQ7LMZM,Le produit livré est différent du produit montré sur le site amazon. J'ai reçu un sachet en plastique alors que le produit était sensé être livré en boîte.,Ce produit n'est pas ce que vous voyez sur la photo.,Commenté en France le 25 décembre 2017,True,"1,0"
B00CQ7LMZM,Doctor recommended,Fish oil,Commenté aux États-Unis le 28 septembre 2023,True,"5,0"
B00CQ7LMZM,Product is great but I had to use it within 7-8 months due to expiration date,Check expiration date,Commenté aux États-Unis le 25 août 2022,True,"4,0"
B00CQ7LMZM,"I used to be one of those people who thought they did not need vitamins or supplements. I eat healthy so I always thought I was getting all the vitamins my body needed. My best friend, who is a nurse, persuaded me to give these a try. I bought them and after a few days my digestive system impressively improved. My digestive system has always been good but now I am extremely regular. It's awesome. It's worth every penny. Looking forward to checking out of some of their other products! Also, no fishy burps at all!!!!!",Worth it!,Commenté aux États-Unis le 11 avril 2020,True,"5,0"
B00CQ7LMZM,"Best as expected, no fish flavor at all",Best quality as usual,Commenté en Allemagne le 12 mai 2022,True,"5,0"
B00CQ7LMZM,"No fishy smell! No fishy aftertaste or breath! Coating is very nice, packaging is everything it needs to be. The only thing I would say is to make sure to keep them out of too much heat and humidity because the pills will noticeably soften over time. Fish oil tends to be a little more difficult to swallow compared to other vitamins because it is on the larger side, but I've never had any problems with that.",Absolutely nothing negative here,Commenté aux États-Unis le 20 juillet 2020,True,"5,0"
B00CQ7LMZM,Love these so much that I will order more in the future.,Health is wealth.,Commenté aux États-Unis le 5 mars 2022,True,"5,0"
B00CQ7LMZM,Used these for years they are very gd,Enteric coated fish oil capsules,Commenté au Royaume-Uni le 20 avril 2021,True,"5,0"
B00CQ7LMZM,"I could go exploring other brands and see if I can get more for the money, but as I see it, it would  be just waste of time, so I stick to the well known recipe and keep on getting ON where I use 1 softgel a day and it keeps my rhythm running as smooth as a fish :)",it would be just waste of time,Commenté aux États-Unis le 15 avril 2017,True,"5,0"
B00CQ7LMZM,I have been a fan of ON products since I was in college. I am using them till now. This is very good product. No complains and good results.,Excellent product,Commenté aux États-Unis le 1 mars 2020,True,"5,0"
B00CQ7LMZM,"Have a sick cat who needs low dose Fatty Acids.  No ""Brick and Mortar"" store carried such a low dose.",Perfect Choice!,Commenté aux États-Unis le 3 juillet 2019,True,"5,0"
B00CQ7LMZM,"great company for vitamins , love the fish oil no fishy after taste .",great fish oil,Commenté aux États-Unis le 10 juillet 2019,True,"5,0"
B00CQ7LMZM,"Doesnt give me ""fishy"" burps after I take them like regular fish oil pills do.",No fishy aftertaste,Commenté aux États-Unis le 30 avril 2019,True,"5,0"
B00CQ7LMZM,Works great after workout with protein. No fish burps.,Four Stars,Commenté aux États-Unis le 2 février 2017,True,"4,0"
B00CQ7LMZM,Love Optimum Nutrition products. This supplement helps me get the omega-3 fats I need and is cost-effective. I'd rather buy a bottle of these pills every 3 months than spend $20 a week on fish.,Great supplement and cost-effective,Commenté aux États-Unis le 13 mai 2016,True,"5,0"
B00CQ7LMZM,"I put a pill in the freezer and it froze. I also popped a pill open and it did smell fresh, so I can say they're definitely fresh. Also the enteric coating on them in a bit too thick, I haven't pooped them out whole, but it's a possibility with these.","The pill froze in the freezer, but they are fresh quality",Commenté aux États-Unis le 6 avril 2019,True,"2,0"
B00CQ7LMZM,"These work really well. I use them for peripheral neuropathy. It does help relieve the numbness, pain, and tingling sensation. I like them to because they are soy free.",Great product and soy free!,Commenté aux États-Unis le 16 juillet 2016,True,"5,0"
B00CQ7LMZM,"Love it, it improved my skin slightly and has helped me feel overall more energetic. Definitely worth throwing $8 at!","Love it, it improved my skin slightly and has ...",Commenté aux États-Unis le 13 avril 2017,True,"5,0"
B082733Z2T,Produit conforme à la description du vendeur bon rapport qualité prix livraison rapide.  Je vous dirai en fin du traitement si cela ar changé pour moi.,Huile algues,Commenté en France le 24 septembre 2023,True,"5,0"
B082733Z2T,J’avais fait un mauvais commentaire qui d’ailleurs a disparu ? En disant que c’était absolument impossible d’avaler une horreur pareille.  Suite à ça j’ai reçu une belle lettre de la société avec des gélules et un niveau flacon. Et c’est le jour et la nuit. Là c’est buvable. Les gélules ça sent un peu la veille sardine mais ça passe et l’huile a une odeur d’agrume mais reste un goût prononcé de poisson mais franchement c’est buvable.Ils m’ont expliqué que les conditions de stockage chez Amazon ne sont pas optimales etc et qu’il vaut mieux commander en direct.Pour les effets oui j’ai l’impression d’être un peu moins dans le brouillard intellectuel.,Mauvais commentaire : envoi d’un nouveau produit,Commenté en France le 25 juin 2023,True,"4,0"
